id,instrument_token,symbol,expiry_date,strike_price,option_type,tier,subscribed_at,ws_connection_id,active
822,SENSEX_2026-02-10_25500PE,SENSEX,2026-02-10,25500.0,PE,TIER_B,2026-02-05 04:43:52.162200,2,1
823,SENSEX_2026-02-17_24500CE,SENSEX,2026-02-17,24500.0,CE,TIER_B,2026-02-05 04:43:52.162233,3,1
824,SENSEX_2026-02-17_24500PE,SENSEX,2026-02-17,24500.0,PE,TIER_B,2026-02-05 04:43:52.162260,4,1
825,SENSEX_2026-02-17_24550CE,SENSEX,2026-02-17,24550.0,CE,TIER_B,2026-02-05 04:43:52.162288,5,1
826,SENSEX_2026-02-17_24550PE,SENSEX,2026-02-17,24550.0,PE,TIER_B,2026-02-05 04:43:52.162320,1,1
827,SENSEX_2026-02-17_24600CE,SENSEX,2026-02-17,24600.0,CE,TIER_B,2026-02-05 04:43:52.162348,2,1
828,SENSEX_2026-02-17_24600PE,SENSEX,2026-02-17,24600.0,PE,TIER_B,2026-02-05 04:43:52.162378,3,1
829,SENSEX_2026-02-17_24650CE,SENSEX,2026-02-17,24650.0,CE,TIER_B,2026-02-05 04:43:52.162405,4,1
830,SENSEX_2026-02-17_24650PE,SENSEX,2026-02-17,24650.0,PE,TIER_B,2026-02-05 04:43:52.162438,5,1
831,SENSEX_2026-02-17_24700CE,SENSEX,2026-02-17,24700.0,CE,TIER_B,2026-02-05 04:43:52.162467,1,1
832,SENSEX_2026-02-17_24700PE,SENSEX,2026-02-17,24700.0,PE,TIER_B,2026-02-05 04:43:52.162509,2,1
833,SENSEX_2026-02-17_24750CE,SENSEX,2026-02-17,24750.0,CE,TIER_B,2026-02-05 04:43:52.162537,3,1
834,SENSEX_2026-02-17_24750PE,SENSEX,2026-02-17,24750.0,PE,TIER_B,2026-02-05 04:43:52.162566,4,1
835,SENSEX_2026-02-17_24800CE,SENSEX,2026-02-17,24800.0,CE,TIER_B,2026-02-05 04:43:52.162594,5,1
836,SENSEX_2026-02-17_24800PE,SENSEX,2026-02-17,24800.0,PE,TIER_B,2026-02-05 04:43:52.162621,1,1
837,SENSEX_2026-02-17_24850CE,SENSEX,2026-02-17,24850.0,CE,TIER_B,2026-02-05 04:43:52.162649,2,1
838,SENSEX_2026-02-17_24850PE,SENSEX,2026-02-17,24850.0,PE,TIER_B,2026-02-05 04:43:52.162677,3,1
839,SENSEX_2026-02-17_24900CE,SENSEX,2026-02-17,24900.0,CE,TIER_B,2026-02-05 04:43:52.162705,4,1
840,SENSEX_2026-02-17_24900PE,SENSEX,2026-02-17,24900.0,PE,TIER_B,2026-02-05 04:43:52.162734,5,1
841,SENSEX_2026-02-17_24950CE,SENSEX,2026-02-17,24950.0,CE,TIER_B,2026-02-05 04:43:52.162761,1,1
842,SENSEX_2026-02-17_24950PE,SENSEX,2026-02-17,24950.0,PE,TIER_B,2026-02-05 04:43:52.162789,2,1
843,SENSEX_2026-02-17_25000CE,SENSEX,2026-02-17,25000.0,CE,TIER_B,2026-02-05 04:43:52.162816,3,1
844,SENSEX_2026-02-17_25000PE,SENSEX,2026-02-17,25000.0,PE,TIER_B,2026-02-05 04:43:52.162844,4,1
845,SENSEX_2026-02-17_25050CE,SENSEX,2026-02-17,25050.0,CE,TIER_B,2026-02-05 04:43:52.162871,5,1
846,SENSEX_2026-02-17_25050PE,SENSEX,2026-02-17,25050.0,PE,TIER_B,2026-02-05 04:43:52.162898,1,1
847,SENSEX_2026-02-17_25100CE,SENSEX,2026-02-17,25100.0,CE,TIER_B,2026-02-05 04:43:52.162926,2,1
848,SENSEX_2026-02-17_25100PE,SENSEX,2026-02-17,25100.0,PE,TIER_B,2026-02-05 04:43:52.162953,3,1
849,SENSEX_2026-02-17_25150CE,SENSEX,2026-02-17,25150.0,CE,TIER_B,2026-02-05 04:43:52.162980,4,1
850,SENSEX_2026-02-17_25150PE,SENSEX,2026-02-17,25150.0,PE,TIER_B,2026-02-05 04:43:52.163009,5,1
851,SENSEX_2026-02-17_25200CE,SENSEX,2026-02-17,25200.0,CE,TIER_B,2026-02-05 04:43:52.163036,1,1
852,SENSEX_2026-02-17_25200PE,SENSEX,2026-02-17,25200.0,PE,TIER_B,2026-02-05 04:43:52.163064,2,1
853,SENSEX_2026-02-17_25250CE,SENSEX,2026-02-17,25250.0,CE,TIER_B,2026-02-05 04:43:52.163092,3,1
854,SENSEX_2026-02-17_25250PE,SENSEX,2026-02-17,25250.0,PE,TIER_B,2026-02-05 04:43:52.163119,4,1
855,SENSEX_2026-02-17_25300CE,SENSEX,2026-02-17,25300.0,CE,TIER_B,2026-02-05 04:43:52.163146,5,1
856,SENSEX_2026-02-17_25300PE,SENSEX,2026-02-17,25300.0,PE,TIER_B,2026-02-05 04:43:52.163174,1,1
857,SENSEX_2026-02-17_25350CE,SENSEX,2026-02-17,25350.0,CE,TIER_B,2026-02-05 04:43:52.163202,2,1
858,SENSEX_2026-02-17_25350PE,SENSEX,2026-02-17,25350.0,PE,TIER_B,2026-02-05 04:43:52.163229,3,1
859,SENSEX_2026-02-17_25400CE,SENSEX,2026-02-17,25400.0,CE,TIER_B,2026-02-05 04:43:52.163256,4,1
860,SENSEX_2026-02-17_25400PE,SENSEX,2026-02-17,25400.0,PE,TIER_B,2026-02-05 04:43:52.163286,5,1
861,SENSEX_2026-02-17_25450CE,SENSEX,2026-02-17,25450.0,CE,TIER_B,2026-02-05 04:43:52.163315,1,1
862,SENSEX_2026-02-17_25450PE,SENSEX,2026-02-17,25450.0,PE,TIER_B,2026-02-05 04:43:52.163342,2,1
863,SENSEX_2026-02-17_25500CE,SENSEX,2026-02-17,25500.0,CE,TIER_B,2026-02-05 04:43:52.163371,3,1
864,SENSEX_2026-02-17_25500PE,SENSEX,2026-02-17,25500.0,PE,TIER_B,2026-02-05 04:43:52.163399,4,1
865,1074355,NIFTY,2026-02-10,24650.0,CE,TIER_B,2026-02-05 05:32:44.934513,5,1
866,1074356,NIFTY,2026-02-10,24650.0,PE,TIER_B,2026-02-05 05:32:44.934551,1,1
867,42482,NIFTY,2026-02-10,24650.0,CE,TIER_B,2026-02-05 07:38:07.717150,2,1
868,42483,NIFTY,2026-02-10,24650.0,PE,TIER_B,2026-02-05 07:38:07.717201,3,1
869,42484,NIFTY,2026-02-10,24700.0,CE,TIER_B,2026-02-05 07:38:07.717238,4,1
870,42487,NIFTY,2026-02-10,24700.0,PE,TIER_B,2026-02-05 07:38:07.717270,5,1
871,42488,NIFTY,2026-02-10,24750.0,CE,TIER_B,2026-02-05 07:38:07.717300,1,1
872,42489,NIFTY,2026-02-10,24750.0,PE,TIER_B,2026-02-05 07:38:07.717329,2,1
873,42490,NIFTY,2026-02-10,24800.0,CE,TIER_B,2026-02-05 07:38:07.717362,3,1
874,42491,NIFTY,2026-02-10,24800.0,PE,TIER_B,2026-02-05 07:38:07.717390,4,1
875,42492,NIFTY,2026-02-10,24850.0,CE,TIER_B,2026-02-05 07:38:07.717419,5,1
876,42493,NIFTY,2026-02-10,24850.0,PE,TIER_B,2026-02-05 07:38:07.717448,1,1
877,42494,NIFTY,2026-02-10,24900.0,CE,TIER_B,2026-02-05 07:38:07.717476,2,1
878,42497,NIFTY,2026-02-10,24900.0,PE,TIER_B,2026-02-05 07:38:07.717504,3,1
879,42498,NIFTY,2026-02-10,24950.0,CE,TIER_B,2026-02-05 07:38:07.717532,4,1
880,42499,NIFTY,2026-02-10,24950.0,PE,TIER_B,2026-02-05 07:38:07.717560,5,1
881,42500,NIFTY,2026-02-10,25000.0,CE,TIER_B,2026-02-05 07:38:07.717589,1,1
882,42501,NIFTY,2026-02-10,25000.0,PE,TIER_B,2026-02-05 07:38:07.717616,2,1
883,42502,NIFTY,2026-02-10,25050.0,CE,TIER_B,2026-02-05 07:38:07.717646,3,1
884,42503,NIFTY,2026-02-10,25050.0,PE,TIER_B,2026-02-05 07:38:07.717673,4,1
885,42504,NIFTY,2026-02-10,25100.0,CE,TIER_B,2026-02-05 07:38:07.717700,5,1
886,42505,NIFTY,2026-02-10,25100.0,PE,TIER_B,2026-02-05 07:38:07.717728,1,1
887,42506,NIFTY,2026-02-10,25150.0,CE,TIER_B,2026-02-05 07:38:07.717755,2,1
888,42507,NIFTY,2026-02-10,25150.0,PE,TIER_B,2026-02-05 07:38:07.717782,3,1
889,42508,NIFTY,2026-02-10,25200.0,CE,TIER_B,2026-02-05 07:38:07.717809,4,1
890,42509,NIFTY,2026-02-10,25200.0,PE,TIER_B,2026-02-05 07:38:07.717835,5,1
891,42510,NIFTY,2026-02-10,25250.0,CE,TIER_B,2026-02-05 07:38:07.717863,1,1
892,42511,NIFTY,2026-02-10,25250.0,PE,TIER_B,2026-02-05 07:38:07.717889,2,1
893,42512,NIFTY,2026-02-10,25300.0,CE,TIER_B,2026-02-05 07:38:07.717918,3,1
894,42513,NIFTY,2026-02-10,25300.0,PE,TIER_B,2026-02-05 07:38:07.717946,4,1
895,42514,NIFTY,2026-02-10,25350.0,CE,TIER_B,2026-02-05 07:38:07.717975,5,1
896,42517,NIFTY,2026-02-10,25350.0,PE,TIER_B,2026-02-05 07:38:07.718002,1,1
897,42518,NIFTY,2026-02-10,25400.0,CE,TIER_B,2026-02-05 07:38:07.718030,2,1
898,42519,NIFTY,2026-02-10,25400.0,PE,TIER_B,2026-02-05 07:38:07.718057,3,1
899,42520,NIFTY,2026-02-10,25450.0,CE,TIER_B,2026-02-05 07:38:07.718084,4,1
900,42521,NIFTY,2026-02-10,25450.0,PE,TIER_B,2026-02-05 07:38:07.718111,5,1
901,42522,NIFTY,2026-02-10,25500.0,CE,TIER_B,2026-02-05 07:38:07.718138,1,1
902,42523,NIFTY,2026-02-10,25500.0,PE,TIER_B,2026-02-05 07:38:07.718168,2,1
903,42524,NIFTY,2026-02-10,25550.0,CE,TIER_B,2026-02-05 07:38:07.718217,3,1
904,42525,NIFTY,2026-02-10,25550.0,PE,TIER_B,2026-02-05 07:38:07.718260,4,1
905,42526,NIFTY,2026-02-10,25600.0,CE,TIER_B,2026-02-05 07:38:07.718290,5,1
906,42527,NIFTY,2026-02-10,25600.0,PE,TIER_B,2026-02-05 07:38:07.718318,1,1
907,42528,NIFTY,2026-02-10,25650.0,CE,TIER_B,2026-02-05 07:38:07.718346,2,1
908,42529,NIFTY,2026-02-10,25650.0,PE,TIER_B,2026-02-05 07:38:07.718373,3,1
909,42530,NIFTY,2026-02-10,25700.0,CE,TIER_B,2026-02-05 07:38:07.718400,4,1
910,42531,NIFTY,2026-02-10,25700.0,PE,TIER_B,2026-02-05 07:38:07.718428,5,1
911,42532,NIFTY,2026-02-10,25750.0,CE,TIER_B,2026-02-05 07:38:07.718455,1,1
912,42535,NIFTY,2026-02-10,25750.0,PE,TIER_B,2026-02-05 07:38:07.718482,2,1
913,42536,NIFTY,2026-02-10,25800.0,CE,TIER_B,2026-02-05 07:38:07.718510,3,1
914,42537,NIFTY,2026-02-10,25800.0,PE,TIER_B,2026-02-05 07:38:07.718537,4,1
915,42538,NIFTY,2026-02-10,25850.0,CE,TIER_B,2026-02-05 07:38:07.718565,5,1
916,42539,NIFTY,2026-02-10,25850.0,PE,TIER_B,2026-02-05 07:38:07.718593,1,1
917,42540,NIFTY,2026-02-10,25900.0,CE,TIER_B,2026-02-05 07:38:07.718621,2,1
918,42543,NIFTY,2026-02-10,25900.0,PE,TIER_B,2026-02-05 07:38:07.718648,3,1
919,42544,NIFTY,2026-02-10,25950.0,CE,TIER_B,2026-02-05 07:38:07.718678,4,1
920,42545,NIFTY,2026-02-10,25950.0,PE,TIER_B,2026-02-05 07:38:07.718721,5,1
921,42546,NIFTY,2026-02-10,26000.0,CE,TIER_B,2026-02-05 07:38:07.718753,1,1
922,42547,NIFTY,2026-02-10,26000.0,PE,TIER_B,2026-02-05 07:38:07.718783,2,1
923,42548,NIFTY,2026-02-10,26050.0,CE,TIER_B,2026-02-05 07:38:07.718813,3,1
924,42551,NIFTY,2026-02-10,26050.0,PE,TIER_B,2026-02-05 07:38:07.718848,4,1
925,42552,NIFTY,2026-02-10,26100.0,CE,TIER_B,2026-02-05 07:38:07.718879,5,1
926,42555,NIFTY,2026-02-10,26100.0,PE,TIER_B,2026-02-05 07:38:07.718911,1,1
927,42556,NIFTY,2026-02-10,26150.0,CE,TIER_B,2026-02-05 07:38:07.718952,2,1
928,42557,NIFTY,2026-02-10,26150.0,PE,TIER_B,2026-02-05 07:38:07.718990,3,1
929,42558,NIFTY,2026-02-10,26200.0,CE,TIER_B,2026-02-05 07:38:07.719019,4,1
930,42559,NIFTY,2026-02-10,26200.0,PE,TIER_B,2026-02-05 07:38:07.719047,5,1
931,42560,NIFTY,2026-02-10,26250.0,CE,TIER_B,2026-02-05 07:38:07.719075,1,1
932,42561,NIFTY,2026-02-10,26250.0,PE,TIER_B,2026-02-05 07:38:07.719102,2,1
933,42562,NIFTY,2026-02-10,26300.0,CE,TIER_B,2026-02-05 07:38:07.719134,3,1
934,42563,NIFTY,2026-02-10,26300.0,PE,TIER_B,2026-02-05 07:38:07.719165,4,1
935,42564,NIFTY,2026-02-10,26350.0,CE,TIER_B,2026-02-05 07:38:07.719193,5,1
936,42565,NIFTY,2026-02-10,26350.0,PE,TIER_B,2026-02-05 07:38:07.719224,1,1
937,42566,NIFTY,2026-02-10,26400.0,CE,TIER_B,2026-02-05 07:38:07.719251,2,1
938,42567,NIFTY,2026-02-10,26400.0,PE,TIER_B,2026-02-05 07:38:07.719282,3,1
939,42568,NIFTY,2026-02-10,26450.0,CE,TIER_B,2026-02-05 07:38:07.719309,4,1
940,42569,NIFTY,2026-02-10,26450.0,PE,TIER_B,2026-02-05 07:38:07.719340,5,1
941,42570,NIFTY,2026-02-10,26500.0,CE,TIER_B,2026-02-05 07:38:07.719368,1,1
942,42571,NIFTY,2026-02-10,26500.0,PE,TIER_B,2026-02-05 07:38:07.719395,2,1
943,42572,NIFTY,2026-02-10,26550.0,CE,TIER_B,2026-02-05 07:38:07.719428,3,1
944,42575,NIFTY,2026-02-10,26550.0,PE,TIER_B,2026-02-05 07:38:07.719455,4,1
945,42576,NIFTY,2026-02-10,26600.0,CE,TIER_B,2026-02-05 07:38:07.719482,5,1
946,42577,NIFTY,2026-02-10,26600.0,PE,TIER_B,2026-02-05 07:38:07.719512,1,1
947,42578,NIFTY,2026-02-10,26650.0,CE,TIER_B,2026-02-05 07:38:07.719539,2,1
948,42579,NIFTY,2026-02-10,26650.0,PE,TIER_B,2026-02-05 07:38:07.719566,3,1
949,42580,NIFTY,2026-02-10,26700.0,CE,TIER_B,2026-02-05 07:38:07.719593,4,1
950,42581,NIFTY,2026-02-10,26700.0,PE,TIER_B,2026-02-05 07:38:07.719621,5,1
951,42582,NIFTY,2026-02-10,26750.0,CE,TIER_B,2026-02-05 07:38:07.719648,1,1
952,42583,NIFTY,2026-02-10,26750.0,PE,TIER_B,2026-02-05 07:38:07.719675,2,1
953,42584,NIFTY,2026-02-10,26800.0,CE,TIER_B,2026-02-05 07:38:07.719703,3,1
954,42587,NIFTY,2026-02-10,26800.0,PE,TIER_B,2026-02-05 07:38:07.719730,4,1
955,42588,NIFTY,2026-02-10,26850.0,CE,TIER_B,2026-02-05 07:38:07.719758,5,1
956,42589,NIFTY,2026-02-10,26850.0,PE,TIER_B,2026-02-05 07:38:07.719785,1,1
957,42590,NIFTY,2026-02-10,26900.0,CE,TIER_B,2026-02-05 07:38:07.719811,2,1
958,42595,NIFTY,2026-02-10,26900.0,PE,TIER_B,2026-02-05 07:38:07.719838,3,1
959,42596,NIFTY,2026-02-10,26950.0,CE,TIER_B,2026-02-05 07:38:07.719865,4,1
960,42599,NIFTY,2026-02-10,26950.0,PE,TIER_B,2026-02-05 07:38:07.719892,5,1
961,42600,NIFTY,2026-02-10,27000.0,CE,TIER_B,2026-02-05 07:38:07.719920,1,1
962,42601,NIFTY,2026-02-10,27000.0,PE,TIER_B,2026-02-05 07:38:07.719947,2,1
963,42602,NIFTY,2026-02-10,27050.0,CE,TIER_B,2026-02-05 07:38:07.719975,3,1
964,42605,NIFTY,2026-02-10,27050.0,PE,TIER_B,2026-02-05 07:38:07.720001,4,1
965,42606,NIFTY,2026-02-10,27100.0,CE,TIER_B,2026-02-05 07:38:07.720029,5,1
966,42607,NIFTY,2026-02-10,27100.0,PE,TIER_B,2026-02-05 07:38:07.720056,1,1
967,42608,NIFTY,2026-02-10,27150.0,CE,TIER_B,2026-02-05 07:38:07.720084,2,1
968,42609,NIFTY,2026-02-10,27150.0,PE,TIER_B,2026-02-05 07:38:07.720111,3,1
969,48152,NIFTY,2026-02-17,24650.0,CE,TIER_B,2026-02-05 07:38:07.720575,4,1
970,48153,NIFTY,2026-02-17,24650.0,PE,TIER_B,2026-02-05 07:38:07.720607,5,1
971,48154,NIFTY,2026-02-17,24700.0,CE,TIER_B,2026-02-05 07:38:07.720644,1,1
972,48155,NIFTY,2026-02-17,24700.0,PE,TIER_B,2026-02-05 07:38:07.720679,2,1
973,48160,NIFTY,2026-02-17,24750.0,CE,TIER_B,2026-02-05 07:38:07.720709,3,1
974,48161,NIFTY,2026-02-17,24750.0,PE,TIER_B,2026-02-05 07:38:07.720737,4,1
975,48162,NIFTY,2026-02-17,24800.0,CE,TIER_B,2026-02-05 07:38:07.720764,5,1
976,48163,NIFTY,2026-02-17,24800.0,PE,TIER_B,2026-02-05 07:38:07.720795,1,1
977,48170,NIFTY,2026-02-17,24850.0,CE,TIER_B,2026-02-05 07:38:07.720824,2,1
978,48171,NIFTY,2026-02-17,24850.0,PE,TIER_B,2026-02-05 07:38:07.720856,3,1
979,48172,NIFTY,2026-02-17,24900.0,CE,TIER_B,2026-02-05 07:38:07.720889,4,1
980,48173,NIFTY,2026-02-17,24900.0,PE,TIER_B,2026-02-05 07:38:07.720918,5,1
981,48175,NIFTY,2026-02-17,24950.0,CE,TIER_B,2026-02-05 07:38:07.720946,1,1
982,48176,NIFTY,2026-02-17,24950.0,PE,TIER_B,2026-02-05 07:38:07.720973,2,1
983,48177,NIFTY,2026-02-17,25000.0,CE,TIER_B,2026-02-05 07:38:07.721001,3,1
984,48178,NIFTY,2026-02-17,25000.0,PE,TIER_B,2026-02-05 07:38:07.721032,4,1
985,48179,NIFTY,2026-02-17,25050.0,CE,TIER_B,2026-02-05 07:38:07.721063,5,1
986,48186,NIFTY,2026-02-17,25050.0,PE,TIER_B,2026-02-05 07:38:07.721090,1,1
987,48187,NIFTY,2026-02-17,25100.0,CE,TIER_B,2026-02-05 07:38:07.721119,2,1
988,48188,NIFTY,2026-02-17,25100.0,PE,TIER_B,2026-02-05 07:38:07.721147,3,1
989,48192,NIFTY,2026-02-17,25150.0,CE,TIER_B,2026-02-05 07:38:07.721174,4,1
990,48193,NIFTY,2026-02-17,25150.0,PE,TIER_B,2026-02-05 07:38:07.721202,5,1
991,48195,NIFTY,2026-02-17,25200.0,CE,TIER_B,2026-02-05 07:38:07.721237,1,1
992,48196,NIFTY,2026-02-17,25200.0,PE,TIER_B,2026-02-05 07:38:07.721273,2,1
993,48197,NIFTY,2026-02-17,25250.0,CE,TIER_B,2026-02-05 07:38:07.721307,3,1
994,48198,NIFTY,2026-02-17,25250.0,PE,TIER_B,2026-02-05 07:38:07.721336,4,1
995,48199,NIFTY,2026-02-17,25300.0,CE,TIER_B,2026-02-05 07:38:07.721369,5,1
996,48200,NIFTY,2026-02-17,25300.0,PE,TIER_B,2026-02-05 07:38:07.721396,1,1
997,48201,NIFTY,2026-02-17,25350.0,CE,TIER_B,2026-02-05 07:38:07.721423,2,1
998,48202,NIFTY,2026-02-17,25350.0,PE,TIER_B,2026-02-05 07:38:07.721451,3,1
999,48203,NIFTY,2026-02-17,25400.0,CE,TIER_B,2026-02-05 07:38:07.721478,4,1
1000,48210,NIFTY,2026-02-17,25400.0,PE,TIER_B,2026-02-05 07:38:07.721505,5,1
1001,48211,NIFTY,2026-02-17,25450.0,CE,TIER_B,2026-02-05 07:38:07.721532,1,1
1002,48213,NIFTY,2026-02-17,25450.0,PE,TIER_B,2026-02-05 07:38:07.721558,2,1
1003,48215,NIFTY,2026-02-17,25500.0,CE,TIER_B,2026-02-05 07:38:07.721586,3,1
1004,48216,NIFTY,2026-02-17,25500.0,PE,TIER_B,2026-02-05 07:38:07.721612,4,1
1005,48218,NIFTY,2026-02-17,25550.0,CE,TIER_B,2026-02-05 07:38:07.721639,5,1
1006,48219,NIFTY,2026-02-17,25550.0,PE,TIER_B,2026-02-05 07:38:07.721667,1,1
1007,48220,NIFTY,2026-02-17,25600.0,CE,TIER_B,2026-02-05 07:38:07.721694,2,1
1008,48221,NIFTY,2026-02-17,25600.0,PE,TIER_B,2026-02-05 07:38:07.721720,3,1
1009,48222,NIFTY,2026-02-17,25650.0,CE,TIER_B,2026-02-05 07:38:07.721747,4,1
1010,48223,NIFTY,2026-02-17,25650.0,PE,TIER_B,2026-02-05 07:38:07.721774,5,1
1011,48224,NIFTY,2026-02-17,25700.0,CE,TIER_B,2026-02-05 07:38:07.721801,1,1
1012,48225,NIFTY,2026-02-17,25700.0,PE,TIER_B,2026-02-05 07:38:07.721827,2,1
1013,48226,NIFTY,2026-02-17,25750.0,CE,TIER_B,2026-02-05 07:38:07.721854,3,1
1014,48227,NIFTY,2026-02-17,25750.0,PE,TIER_B,2026-02-05 07:38:07.721881,4,1
1015,48228,NIFTY,2026-02-17,25800.0,CE,TIER_B,2026-02-05 07:38:07.721908,5,1
1016,48229,NIFTY,2026-02-17,25800.0,PE,TIER_B,2026-02-05 07:38:07.721935,1,1
1017,48230,NIFTY,2026-02-17,25850.0,CE,TIER_B,2026-02-05 07:38:07.721962,2,1
1018,48231,NIFTY,2026-02-17,25850.0,PE,TIER_B,2026-02-05 07:38:07.721988,3,1
1019,48232,NIFTY,2026-02-17,25900.0,CE,TIER_B,2026-02-05 07:38:07.722015,4,1
1020,48233,NIFTY,2026-02-17,25900.0,PE,TIER_B,2026-02-05 07:38:07.722042,5,1
1021,48234,NIFTY,2026-02-17,25950.0,CE,TIER_B,2026-02-05 07:38:07.722069,1,1
1022,48235,NIFTY,2026-02-17,25950.0,PE,TIER_B,2026-02-05 07:38:07.722095,2,1
1023,48236,NIFTY,2026-02-17,26000.0,CE,TIER_B,2026-02-05 07:38:07.722122,3,1
1024,48237,NIFTY,2026-02-17,26000.0,PE,TIER_B,2026-02-05 07:38:07.722148,4,1
1025,48238,NIFTY,2026-02-17,26050.0,CE,TIER_B,2026-02-05 07:38:07.722175,5,1
1026,48239,NIFTY,2026-02-17,26050.0,PE,TIER_B,2026-02-05 07:38:07.722202,1,1
1027,48240,NIFTY,2026-02-17,26100.0,CE,TIER_B,2026-02-05 07:38:07.722229,2,1
1028,48241,NIFTY,2026-02-17,26100.0,PE,TIER_B,2026-02-05 07:38:07.722259,3,1
1029,48242,NIFTY,2026-02-17,26150.0,CE,TIER_B,2026-02-05 07:38:07.722290,4,1
1030,48243,NIFTY,2026-02-17,26150.0,PE,TIER_B,2026-02-05 07:38:07.722321,5,1
1031,48244,NIFTY,2026-02-17,26200.0,CE,TIER_B,2026-02-05 07:38:07.722349,1,1
1032,48245,NIFTY,2026-02-17,26200.0,PE,TIER_B,2026-02-05 07:38:07.722376,2,1
1033,48246,NIFTY,2026-02-17,26250.0,CE,TIER_B,2026-02-05 07:38:07.722404,3,1
1034,48247,NIFTY,2026-02-17,26250.0,PE,TIER_B,2026-02-05 07:38:07.722431,4,1
1035,48248,NIFTY,2026-02-17,26300.0,CE,TIER_B,2026-02-05 07:38:07.722458,5,1
1036,48249,NIFTY,2026-02-17,26300.0,PE,TIER_B,2026-02-05 07:38:07.722485,1,1
1037,48250,NIFTY,2026-02-17,26350.0,CE,TIER_B,2026-02-05 07:38:07.722512,2,1
1038,48251,NIFTY,2026-02-17,26350.0,PE,TIER_B,2026-02-05 07:38:07.722539,3,1
1039,48252,NIFTY,2026-02-17,26400.0,CE,TIER_B,2026-02-05 07:38:07.722567,4,1
1040,48253,NIFTY,2026-02-17,26400.0,PE,TIER_B,2026-02-05 07:38:07.722594,5,1
1041,48254,NIFTY,2026-02-17,26450.0,CE,TIER_B,2026-02-05 07:38:07.722621,1,1
1042,48256,NIFTY,2026-02-17,26450.0,PE,TIER_B,2026-02-05 07:38:07.722651,2,1
1043,48259,NIFTY,2026-02-17,26500.0,CE,TIER_B,2026-02-05 07:38:07.722680,3,1
1044,48260,NIFTY,2026-02-17,26500.0,PE,TIER_B,2026-02-05 07:38:07.722708,4,1
1045,48262,NIFTY,2026-02-17,26550.0,CE,TIER_B,2026-02-05 07:38:07.722736,5,1
1046,48263,NIFTY,2026-02-17,26550.0,PE,TIER_B,2026-02-05 07:38:07.722767,1,1
1047,48264,NIFTY,2026-02-17,26600.0,CE,TIER_B,2026-02-05 07:38:07.722795,2,1
1048,48265,NIFTY,2026-02-17,26600.0,PE,TIER_B,2026-02-05 07:38:07.722823,3,1
1049,48266,NIFTY,2026-02-17,26650.0,CE,TIER_B,2026-02-05 07:38:07.722851,4,1
1050,48267,NIFTY,2026-02-17,26650.0,PE,TIER_B,2026-02-05 07:38:07.722882,5,1
1051,48269,NIFTY,2026-02-17,26700.0,CE,TIER_B,2026-02-05 07:38:07.722912,1,1
1052,48270,NIFTY,2026-02-17,26700.0,PE,TIER_B,2026-02-05 07:38:07.722942,2,1
1053,48271,NIFTY,2026-02-17,26750.0,CE,TIER_B,2026-02-05 07:38:07.722976,3,1
1054,48272,NIFTY,2026-02-17,26750.0,PE,TIER_B,2026-02-05 07:38:07.723005,4,1
1055,48273,NIFTY,2026-02-17,26800.0,CE,TIER_B,2026-02-05 07:38:07.723034,5,1
1056,48274,NIFTY,2026-02-17,26800.0,PE,TIER_B,2026-02-05 07:38:07.723061,1,1
1057,48275,NIFTY,2026-02-17,26850.0,CE,TIER_B,2026-02-05 07:38:07.723088,2,1
1058,48278,NIFTY,2026-02-17,26850.0,PE,TIER_B,2026-02-05 07:38:07.723119,3,1
1059,48279,NIFTY,2026-02-17,26900.0,CE,TIER_B,2026-02-05 07:38:07.723147,4,1
1060,48280,NIFTY,2026-02-17,26900.0,PE,TIER_B,2026-02-05 07:38:07.723178,5,1
1061,48281,NIFTY,2026-02-17,26950.0,CE,TIER_B,2026-02-05 07:38:07.723206,1,1
1062,48283,NIFTY,2026-02-17,26950.0,PE,TIER_B,2026-02-05 07:38:07.723239,2,1
1063,48284,NIFTY,2026-02-17,27000.0,CE,TIER_B,2026-02-05 07:38:07.723277,3,1
1064,48285,NIFTY,2026-02-17,27000.0,PE,TIER_B,2026-02-05 07:38:07.723307,4,1
1065,48290,NIFTY,2026-02-17,27050.0,CE,TIER_B,2026-02-05 07:38:07.723336,5,1
1066,48293,NIFTY,2026-02-17,27050.0,PE,TIER_B,2026-02-05 07:38:07.723364,1,1
1067,48294,NIFTY,2026-02-17,27100.0,CE,TIER_B,2026-02-05 07:38:07.723392,2,1
1068,48295,NIFTY,2026-02-17,27100.0,PE,TIER_B,2026-02-05 07:38:07.723419,3,1
1069,48297,NIFTY,2026-02-17,27150.0,CE,TIER_B,2026-02-05 07:38:07.723446,4,1
1070,48298,NIFTY,2026-02-17,27150.0,PE,TIER_B,2026-02-05 07:38:07.723473,5,1
1071,59802,BANKNIFTY,2026-02-24,49300.0,CE,TIER_B,2026-02-05 07:38:07.724028,1,1
1072,59817,BANKNIFTY,2026-02-24,49300.0,PE,TIER_B,2026-02-05 07:38:07.724066,2,1
1073,59820,BANKNIFTY,2026-02-24,49400.0,CE,TIER_B,2026-02-05 07:38:07.724101,3,1
1074,59821,BANKNIFTY,2026-02-24,49400.0,PE,TIER_B,2026-02-05 07:38:07.724132,4,1
1075,59822,BANKNIFTY,2026-02-24,49500.0,CE,TIER_B,2026-02-05 07:38:07.724189,5,1
